model_name,input_token,output_token,latency_sec,tps
gpt-5.4-2026-03-05,93,17,,
gpt-5.4-2026-03-05,91,13,,
gpt-5.4-2026-03-05,108,29,,
gpt-5.4-2026-03-05,120,33,,
gpt-5.4-2026-03-05,118,33,,
gpt-5.4-2026-03-05,101,21,,
gpt-5.4-2026-03-05,110,24,,
gpt-5.4-2026-03-05,102,23,,
gpt-5.4-2026-03-05,97,16,,
gpt-5.4-2026-03-05,156,57,,
gpt-5.4-2026-03-05,111,28,,
gpt-5.4-2026-03-05,104,25,,
gpt-5.4-2026-03-05,94,20,,
gpt-5.4-2026-03-05,125,34,,
gpt-5.4-2026-03-05,107,30,,
gpt-5.4-2026-03-05,102,23,,
gpt-5.4-2026-03-05,96,21,,
gpt-5.4-2026-03-05,112,26,,
gpt-5.4-2026-03-05,118,36,,
gpt-5.4-2026-03-05,126,38,,
gpt-5.4-2026-03-05,173,69,,
gpt-5.4-2026-03-05,121,36,,
gpt-5.4-2026-03-05,142,54,,
gpt-5.4-2026-03-05,161,57,,
gpt-5.4-2026-03-05,94,20,,
gpt-5.4-2026-03-05,106,23,,
gpt-5.4-2026-03-05,104,24,,
gpt-5.4-2026-03-05,101,24,,
gpt-5.4-2026-03-05,103,20,,
gpt-5.4-2026-03-05,93,20,,
gpt-5.4-2026-03-05,103,20,,
gpt-5.4-2026-03-05,92,13,,
gpt-5.4-2026-03-05,104,21,,
gpt-5.4-2026-03-05,97,16,,
gpt-5.4-2026-03-05,85,12,,
gpt-5.4-2026-03-05,114,26,,
gpt-5.4-2026-03-05,119,35,,
gpt-5.4-2026-03-05,130,36,,
gpt-5.4-2026-03-05,129,44,,
gpt-5.4-2026-03-05,167,64,,
gpt-5.4-2026-03-05,239,99,,
gpt-5.4-2026-03-05,186,72,,
gpt-5.4-2026-03-05,183,65,,
gpt-5.4-2026-03-05,100,23,,
gpt-5.4-2026-03-05,126,36,,
gpt-5.4-2026-03-05,138,41,,
gpt-5.4-2026-03-05,92,16,,
gpt-5.4-2026-03-05,140,44,,
gpt-5.4-2026-03-05,93,15,,
gpt-5.4-2026-03-05,96,16,,
gpt-5.4-2026-03-05,217,107,,
gpt-5.4-2026-03-05,94,12,,
gpt-5.4-2026-03-05,141,46,,
gpt-5.4-2026-03-05,108,30,,
gpt-5.4-2026-03-05,150,60,,
gpt-5.4-2026-03-05,97,20,,
gpt-5.4-2026-03-05,120,31,,
gpt-5.4-2026-03-05,184,77,,
gpt-5.4-2026-03-05,137,45,,
gpt-5.4-2026-03-05,146,59,,
gpt-5.4-2026-03-05,104,23,,
gpt-5.4-2026-03-05,100,18,,
gpt-5.4-2026-03-05,119,35,,
gpt-5.4-2026-03-05,98,17,,
gpt-5.4-2026-03-05,100,24,,
gpt-5.4-2026-03-05,120,30,,
gpt-5.4-2026-03-05,110,28,,
gpt-5.4-2026-03-05,130,38,,
gpt-5.4-2026-03-05,151,56,,
gpt-5.4-2026-03-05,109,28,,
gpt-5.4-2026-03-05,140,49,,
gpt-5.4-2026-03-05,123,43,,
gpt-5.4-2026-03-05,174,69,,
gpt-5.4-2026-03-05,149,53,,
gpt-5.4-2026-03-05,158,66,,
gpt-5.4-2026-03-05,152,49,,
gpt-5.4-2026-03-05,103,22,,
gpt-5.4-2026-03-05,188,96,,
gpt-5.4-2026-03-05,204,82,,
gpt-5.4-2026-03-05,88,13,,
gpt-5.4-2026-03-05,103,19,,
gpt-5.4-2026-03-05,100,18,,
gpt-5.4-2026-03-05,114,24,,
gpt-5.4-2026-03-05,145,41,,
gpt-5.4-2026-03-05,104,22,,
gpt-5.4-2026-03-05,210,86,,
gpt-5.4-2026-03-05,129,42,,
gpt-5.4-2026-03-05,133,45,,
gpt-5.4-2026-03-05,220,99,,
gpt-5.4-2026-03-05,90,13,,
gpt-5.4-2026-03-05,98,20,,
gpt-5.4-2026-03-05,205,82,,
gpt-5.4-2026-03-05,114,25,,
gpt-5.4-2026-03-05,114,33,,
gpt-5.4-2026-03-05,218,89,,
gpt-5.4-2026-03-05,154,53,,
gpt-5.4-2026-03-05,138,45,,
gpt-5.4-2026-03-05,98,20,,
gpt-5.4-2026-03-05,91,15,,
gpt-5.4-2026-03-05,157,58,,
gpt-5.4-2026-03-05,93,17,,
gpt-5.4-2026-03-05,99,20,,
gpt-5.4-2026-03-05,109,22,,
gpt-5.4-2026-03-05,96,18,,
gpt-5.4-2026-03-05,92,12,,
gpt-5.4-2026-03-05,427,227,,
gpt-5.4-2026-03-05,114,25,,
gpt-5.4-2026-03-05,410,196,,
gpt-5.4-2026-03-05,383,207,,
gpt-5.4-2026-03-05,478,273,,
gpt-5.4-2026-03-05,284,144,,
gpt-5.4-2026-03-05,388,203,,
gpt-5.4-2026-03-05,365,198,,
gpt-5.4-2026-03-05,414,226,,
gpt-5.4-2026-03-05,437,225,,
gpt-5.4-2026-03-05,287,132,,
gpt-5.4-2026-03-05,340,179,,
gpt-5.4-2026-03-05,630,347,,
gpt-5.4-2026-03-05,424,248,,
gpt-5.4-2026-03-05,87,11,,
gpt-5.4-2026-03-05,114,25,,
gpt-5.4-2026-03-05,530,304,,
gpt-5.4-2026-03-05,342,171,,
gpt-5.4-2026-03-05,276,129,,
gpt-5.4-2026-03-05,543,290,,
gpt-5.4-2026-03-05,277,137,,
gpt-5.4-2026-03-05,247,110,,
gpt-5.4-2026-03-05,121,30,,
gpt-5.4-2026-03-05,125,36,,
gpt-5.4-2026-03-05,106,23,,
gpt-5.4-2026-03-05,255,113,,
gpt-5.4-2026-03-05,122,24,,
gpt-5.4-2026-03-05,224,98,,
gpt-5.4-2026-03-05,139,46,,
gpt-5.4-2026-03-05,104,23,,
gpt-5.4-2026-03-05,127,37,,
gpt-5.4-2026-03-05,234,102,,
gpt-5.4-2026-03-05,187,76,,
gpt-5.4-2026-03-05,220,83,,
gpt-5.4-2026-03-05,171,65,,
gpt-5.4-2026-03-05,306,134,,
gpt-5.4-2026-03-05,337,171,,
gpt-5.4-2026-03-05,193,76,,
gpt-5.4-2026-03-05,215,89,,
gpt-5.4-2026-03-05,131,35,,
gpt-5.4-2026-03-05,97,19,,
gpt-5.4-2026-03-05,90,14,,
gpt-5.4-2026-03-05,104,21,,
gpt-5.4-2026-03-05,162,52,,
gpt-5.4-2026-03-05,245,107,,
gpt-5.4-2026-03-05,90,12,,
gpt-5.4-2026-03-05,249,111,,
gpt-5.4-2026-03-05,166,62,,
gpt-5.4-2026-03-05,179,77,,
gpt-5.4-2026-03-05,372,196,,
gpt-5.4-2026-03-05,347,184,,
gpt-5.4-2026-03-05,240,109,,
gpt-5.4-2026-03-05,112,23,,
gpt-5.4-2026-03-05,97,17,,
gpt-5.4-2026-03-05,102,16,,
gpt-5.4-2026-03-05,294,148,,
gpt-5.4-2026-03-05,205,85,,
gpt-5.4-2026-03-05,210,95,,
gpt-5.4-2026-03-05,200,74,,
gpt-5.4-2026-03-05,363,188,,
gpt-5.4-2026-03-05,273,127,,
gpt-5.4-2026-03-05,218,96,,
gpt-5.4-2026-03-05,261,125,,
gpt-5.4-2026-03-05,257,124,,
gpt-5.4-2026-03-05,106,23,,
gpt-5.4-2026-03-05,197,78,,
gpt-5.4-2026-03-05,262,127,,
gpt-5.4-2026-03-05,292,144,,
gpt-5.4-2026-03-05,178,64,,
gpt-5.4-2026-03-05,132,38,,
gpt-5.4-2026-03-05,167,57,,
gpt-5.4-2026-03-05,186,71,,
gpt-5.4-2026-03-05,159,49,,
gpt-5.4-2026-03-05,135,45,,
gpt-5.4-2026-03-05,300,138,,
gpt-5.4-2026-03-05,137,47,,
gpt-5.4-2026-03-05,320,161,,
gpt-5.4-2026-03-05,141,48,,
gpt-5.4-2026-03-05,87,12,,
gpt-5.4-2026-03-05,211,91,,
gpt-5.4-2026-03-05,199,81,,
gpt-5.4-2026-03-05,194,76,,
gpt-5.4-2026-03-05,246,111,,
gpt-5.4-2026-03-05,253,117,,
gpt-5.4-2026-03-05,196,83,,
gpt-5.4-2026-03-05,220,95,,
gpt-5.4-2026-03-05,159,58,,
gpt-5.4-2026-03-05,163,67,,
gpt-5.4-2026-03-05,196,76,,
gpt-5.4-2026-03-05,247,128,,
gpt-5.4-2026-03-05,91,15,,
gpt-5.4-2026-03-05,99,15,,
gpt-5.4-2026-03-05,229,100,,
gpt-5.4-2026-03-05,239,112,,
gpt-5.4-2026-03-05,123,32,,
gpt-5.4-2026-03-05,93,17,,
gpt-5.4-2026-03-05,281,132,,
gpt-5.4-2026-03-05,178,62,,
gpt-5.4-2026-03-05,129,38,,
gpt-5.4-2026-03-05,165,55,,
gpt-5.4-2026-03-05,227,103,,
gpt-5.4-2026-03-05,146,48,,
gpt-5.4-2026-03-05,128,36,,
gpt-5.4-2026-03-05,218,96,,
gpt-5.4-2026-03-05,329,160,,
gpt-5.4-2026-03-05,156,54,,
gpt-5.4-2026-03-05,127,38,,
gpt-5.4-2026-03-05,154,52,,
gpt-5.4-2026-03-05,184,71,,
gpt-5.4-2026-03-05,224,93,,
gpt-5.4-2026-03-05,195,81,,
gpt-5.4-2026-03-05,138,49,,
gpt-5.4-2026-03-05,175,62,,
gpt-5.4-2026-03-05,124,36,,
gpt-5.4-2026-03-05,279,124,,
gpt-5.4-2026-03-05,177,67,,
gpt-5.4-2026-03-05,103,24,,
gpt-5.4-2026-03-05,102,22,,
gpt-5.4-2026-03-05,97,19,,
gpt-5.4-2026-03-05,86,12,,
gpt-5.4-2026-03-05,249,111,,
gpt-5.4-2026-03-05,136,40,,
gpt-5.4-2026-03-05,133,42,,
gpt-5.4-2026-03-05,149,53,,
gpt-5.4-2026-03-05,120,29,,
gpt-5.4-2026-03-05,136,40,,
gpt-5.4-2026-03-05,105,25,,
gpt-5.4-2026-03-05,109,26,,
gpt-5.4-2026-03-05,164,51,,
gpt-5.4-2026-03-05,214,88,,
gpt-5.4-2026-03-05,272,148,,
gpt-5.4-2026-03-05,157,54,,
gpt-5.4-2026-03-05,156,59,,
gpt-5.4-2026-03-05,135,40,,
gpt-5.4-2026-03-05,150,47,,
gpt-5.4-2026-03-05,173,62,,
gpt-5.4-2026-03-05,174,68,,
gpt-5.4-2026-03-05,135,40,,
gpt-5.4-2026-03-05,115,28,,
gpt-5.4-2026-03-05,292,124,,
gpt-5.4-2026-03-05,136,40,,
gpt-5.4-2026-03-05,149,50,,
gpt-5.4-2026-03-05,153,65,,
gpt-5.4-2026-03-05,143,62,,
gpt-5.4-2026-03-05,131,40,,
gpt-5.4-2026-03-05,158,58,,
gpt-5.4-2026-03-05,90,12,,
gpt-5.4-2026-03-05,87,13,,
gpt-5.4-2026-03-05,390,198,,
gpt-5.4-2026-03-05,273,137,,
gpt-5.4-2026-03-05,131,34,,
gpt-5.4-2026-03-05,98,18,,
gpt-5.4-2026-03-05,100,18,,
gpt-5.4-2026-03-05,154,56,,
gpt-5.4-2026-03-05,99,19,,
gpt-5.4-2026-03-05,107,24,,
gpt-5.4-2026-03-05,228,97,,
gpt-5.4-2026-03-05,205,82,,
gpt-5.4-2026-03-05,147,47,,
gpt-5.4-2026-03-05,194,75,,
gpt-5.4-2026-03-05,194,83,,
gpt-5.4-2026-03-05,115,29,,
gpt-5.4-2026-03-05,143,46,,
gpt-5.4-2026-03-05,136,42,,
gpt-5.4-2026-03-05,264,107,,
gpt-5.4-2026-03-05,251,113,,
gpt-5.4-2026-03-05,237,91,,
gpt-5.4-2026-03-05,157,56,,
gpt-5.4-2026-03-05,225,103,,
gpt-5.4-2026-03-05,200,84,,
gpt-5.4-2026-03-05,192,70,,
gpt-5.4-2026-03-05,120,32,,
gpt-5.4-2026-03-05,150,49,,
gpt-5.4-2026-03-05,229,92,,
gpt-5.4-2026-03-05,339,158,,
gpt-5.4-2026-03-05,306,161,,
gpt-5.4-2026-03-05,185,68,,
gpt-5.4-2026-03-05,199,79,,
gpt-5.4-2026-03-05,236,101,,
gpt-5.4-2026-03-05,320,150,,
gpt-5.4-2026-03-05,134,42,,
gpt-5.4-2026-03-05,149,50,,
gpt-5.4-2026-03-05,185,73,,
gpt-5.4-2026-03-05,161,49,,
gpt-5.4-2026-03-05,311,156,,
gpt-5.4-2026-03-05,170,66,,
gpt-5.4-2026-03-05,150,48,,
gpt-5.4-2026-03-05,246,114,,
gpt-5.4-2026-03-05,151,53,,
gpt-5.4-2026-03-05,168,61,,
gpt-5.4-2026-03-05,127,40,,
gpt-5.4-2026-03-05,166,68,,
gpt-5.4-2026-03-05,154,59,,
gpt-5.4-2026-03-05,119,29,,
gpt-5.4-2026-03-05,110,25,,
gpt-5.4-2026-03-05,163,59,,
gpt-5.4-2026-03-05,216,102,,
gpt-5.4-2026-03-05,353,171,,
gpt-5.4-2026-03-05,241,97,,
gpt-5.4-2026-03-05,322,150,,
gpt-5.4-2026-03-05,117,31,,
gpt-5.4-2026-03-05,327,162,,
gpt-5.4-2026-03-05,149,52,,
gpt-5.4-2026-03-05,124,38,,
gpt-5.4-2026-03-05,162,52,,
gpt-5.4-2026-03-05,115,35,,
gpt-5.4-2026-03-05,175,72,,
gpt-5.4-2026-03-05,300,141,,
gpt-5.4-2026-03-05,505,278,,
gpt-5.4-2026-03-05,149,45,,
gpt-5.4-2026-03-05,105,24,,
gpt-5.4-2026-03-05,380,211,,
gpt-5.4-2026-03-05,321,167,,
gpt-5.4-2026-03-05,286,158,,
gpt-5.4-2026-03-05,190,98,,
gpt-5.4-2026-03-05,97,17,,
gpt-5.4-2026-03-05,162,53,,
gpt-5.4-2026-03-05,210,79,,
gpt-5.4-2026-03-05,259,130,,
gpt-5.4-2026-03-05,311,150,,
gpt-5.4-2026-03-05,258,125,,
gpt-5.4-2026-03-05,274,128,,
gpt-5.4-2026-03-05,276,140,,
gpt-5.4-2026-03-05,104,24,,
gpt-5.4-2026-03-05,112,28,,
gpt-5.4-2026-03-05,377,199,,
gpt-5.4-2026-03-05,314,156,,
gpt-5.4-2026-03-05,438,220,,
gpt-5.4-2026-03-05,306,165,,
gpt-5.4-2026-03-05,458,272,,
gpt-5.4-2026-03-05,118,35,,
gpt-5.4-2026-03-05,222,100,,
gpt-5.4-2026-03-05,214,98,,
gpt-5.4-2026-03-05,192,79,,
gpt-5.4-2026-03-05,210,103,,
gpt-5.4-2026-03-05,282,136,,
gpt-5.4-2026-03-05,244,109,,
gpt-5.4-2026-03-05,250,126,,
gpt-5.4-2026-03-05,215,101,,
gpt-5.4-2026-03-05,214,95,,
gpt-5.4-2026-03-05,220,89,,
gpt-5.4-2026-03-05,229,108,,
gpt-5.4-2026-03-05,241,105,,
gpt-5.4-2026-03-05,105,29,,
gpt-5.4-2026-03-05,293,176,,
gpt-5.4-2026-03-05,519,260,,
gpt-5.4-2026-03-05,365,200,,
gpt-5.4-2026-03-05,108,30,,
gpt-5.4-2026-03-05,198,82,,
gpt-5.4-2026-03-05,257,138,,
gpt-5.4-2026-03-05,315,176,,
gpt-5.4-2026-03-05,284,142,,
gpt-5.4-2026-03-05,207,93,,
gpt-5.4-2026-03-05,204,90,,
gpt-5.4-2026-03-05,197,90,,
gpt-5.4-2026-03-05,277,155,,
gpt-5.4-2026-03-05,277,149,,
gpt-5.4-2026-03-05,257,119,,
gpt-5.4-2026-03-05,221,120,,
gpt-5.4-2026-03-05,321,142,,
gpt-5.4-2026-03-05,269,123,,
gpt-5.4-2026-03-05,119,33,,
gpt-5.4-2026-03-05,175,90,,
gpt-5.4-2026-03-05,168,66,,
gpt-5.4-2026-03-05,210,106,,
gpt-5.4-2026-03-05,173,70,,
gpt-5.4-2026-03-05,308,142,,
gpt-5.4-2026-03-05,229,108,,
gpt-5.4-2026-03-05,180,72,,
gpt-5.4-2026-03-05,291,159,,
gpt-5.4-2026-03-05,102,23,,
gpt-5.4-2026-03-05,202,98,,
gpt-5.4-2026-03-05,308,158,,
gpt-5.4-2026-03-05,126,34,,
gpt-5.4-2026-03-05,127,33,,
gpt-5.4-2026-03-05,187,72,,
gpt-5.4-2026-03-05,296,128,,
gpt-5.4-2026-03-05,273,116,,
gpt-5.4-2026-03-05,388,187,,
gpt-5.4-2026-03-05,224,87,,
gpt-5.4-2026-03-05,194,71,,
gpt-5.4-2026-03-05,313,151,,
gpt-5.4-2026-03-05,116,40,,
gpt-5.4-2026-03-05,120,34,,
gpt-5.4-2026-03-05,247,110,,
gpt-5.4-2026-03-05,300,136,,
gpt-5.4-2026-03-05,286,136,,
gpt-5.4-2026-03-05,257,125,,
gpt-5.4-2026-03-05,229,112,,
gpt-5.4-2026-03-05,212,92,,
gpt-5.4-2026-03-05,126,37,,
gpt-5.4-2026-03-05,120,33,,
gpt-5.4-2026-03-05,148,56,,
gpt-5.4-2026-03-05,291,132,,
gpt-5.4-2026-03-05,308,145,,
gpt-5.4-2026-03-05,329,156,,
gpt-5.4-2026-03-05,174,65,,
gpt-5.4-2026-03-05,237,95,,
gpt-5.4-2026-03-05,106,29,,
gpt-5.4-2026-03-05,194,76,,
gpt-5.4-2026-03-05,454,220,,
gpt-5.4-2026-03-05,250,116,,
gpt-5.4-2026-03-05,295,153,,
gpt-5.4-2026-03-05,143,56,,
gpt-5.4-2026-03-05,311,156,,
gpt-5.4-2026-03-05,477,245,,
gpt-5.4-2026-03-05,120,35,,
gpt-5.4-2026-03-05,139,43,,
gpt-5.4-2026-03-05,176,56,,
gpt-5.4-2026-03-05,323,152,,
gpt-5.4-2026-03-05,254,112,,
gpt-5.4-2026-03-05,274,112,,
gpt-5.4-2026-03-05,344,155,,
gpt-5.4-2026-03-05,188,77,,
gpt-5.4-2026-03-05,343,203,,
gpt-5.4-2026-03-05,271,121,,
gpt-5.4-2026-03-05,135,50,,
gpt-5.4-2026-03-05,126,33,,
gpt-5.4-2026-03-05,257,126,,
gpt-5.4-2026-03-05,326,161,,
gpt-5.4-2026-03-05,212,92,,
gpt-5.4-2026-03-05,262,123,,
gpt-5.4-2026-03-05,227,117,,
gpt-5.4-2026-03-05,244,97,,
gpt-5.4-2026-03-05,116,34,,
gpt-5.4-2026-03-05,290,138,,
gpt-5.4-2026-03-05,233,109,,
gpt-5.4-2026-03-05,256,128,,
gpt-5.4-2026-03-05,316,160,,
gpt-5.4-2026-03-05,193,78,,
gpt-5.4-2026-03-05,279,131,,
gpt-5.4-2026-03-05,210,86,,
gpt-5.4-2026-03-05,223,113,,
gpt-5.4-2026-03-05,234,100,,
gpt-5.4-2026-03-05,144,48,,
gpt-5.4-2026-03-05,140,59,,
gpt-5.4-2026-03-05,115,29,,
gpt-5.4-2026-03-05,285,142,,
gpt-5.4-2026-03-05,265,108,,
gpt-5.4-2026-03-05,231,114,,
gpt-5.4-2026-03-05,375,215,,
gpt-5.4-2026-03-05,349,175,,
gpt-5.4-2026-03-05,212,95,,
gpt-5.4-2026-03-05,244,100,,
gpt-5.4-2026-03-05,218,93,,
gpt-5.4-2026-03-05,231,83,,
gpt-5.4-2026-03-05,113,31,,
gpt-5.4-2026-03-05,324,154,,
gpt-5.4-2026-03-05,230,106,,
gpt-5.4-2026-03-05,403,199,,
gpt-5.4-2026-03-05,397,202,,
gpt-5.4-2026-03-05,153,55,,
gpt-5.4-2026-03-05,219,98,,
gpt-5.4-2026-03-05,215,91,,
gpt-5.4-2026-03-05,154,109,,
gpt-5.4-2026-03-05,254,124,,
gpt-5.4-2026-03-05,288,150,,
gpt-5.4-2026-03-05,210,94,,
gpt-5.4-2026-03-05,305,175,,
gpt-5.4-2026-03-05,138,46,,
gpt-5.4-2026-03-05,128,38,,
gpt-5.4-2026-03-05,149,63,,
gpt-5.4-2026-03-05,139,44,,
gpt-5.4-2026-03-05,99,22,,
gpt-5.4-2026-03-05,87,10,,
gpt-5.4-2026-03-05,101,20,,
gpt-5.4-2026-03-05,91,18,,
gpt-5.4-2026-03-05,95,20,,
gpt-5.4-2026-03-05,93,16,,
gpt-5.4-2026-03-05,122,38,,
gpt-5.4-2026-03-05,117,34,,
gpt-5.4-2026-03-05,101,20,,
gpt-5.4-2026-03-05,105,18,,
gpt-5.4-2026-03-05,162,48,,
gpt-5.4-2026-03-05,153,52,,
gpt-5.4-2026-03-05,129,38,,
gpt-5.4-2026-03-05,208,92,,
gpt-5.4-2026-03-05,162,59,,
gpt-5.4-2026-03-05,118,33,,
gpt-5.4-2026-03-05,106,26,,
gpt-5.4-2026-03-05,189,69,,
gpt-5.4-2026-03-05,102,40,,
gpt-5.4-2026-03-05,164,57,,
gpt-5.4-2026-03-05,126,34,,
gpt-5.4-2026-03-05,161,58,,
gpt-5.4-2026-03-05,253,123,,
gpt-5.4-2026-03-05,100,15,,
gpt-5.4-2026-03-05,310,160,,
gpt-5.4-2026-03-05,279,156,,
gpt-5.4-2026-03-05,323,197,,
gpt-5.4-2026-03-05,317,163,,
gpt-5.4-2026-03-05,116,31,,
gpt-5.4-2026-03-05,93,13,,
gpt-5.4-2026-03-05,157,55,,
gpt-5.4-2026-03-05,129,39,,
gpt-5.4-2026-03-05,137,42,,
gpt-5.4-2026-03-05,146,52,,
gpt-5.4-2026-03-05,105,26,,
gpt-5.4-2026-03-05,140,45,,
gpt-5.4-2026-03-05,193,80,,
gpt-5.4-2026-03-05,123,39,,
gpt-5.4-2026-03-05,154,55,,
gpt-5.4-2026-03-05,128,33,,
gpt-5.4-2026-03-05,133,36,,
gpt-5.4-2026-03-05,120,44,,
gpt-5.4-2026-03-05,136,49,,
gpt-5.4-2026-03-05,138,48,,
gpt-5.4-2026-03-05,106,25,,
gpt-5.4-2026-03-05,130,42,,
gpt-5.4-2026-03-05,136,50,,
gpt-5.4-2026-03-05,125,42,,
gpt-5.4-2026-03-05,122,35,,
gpt-5.4-2026-03-05,106,21,,
gpt-5.4-2026-03-05,139,39,,
gpt-5.4-2026-03-05,199,91,,
gpt-5.4-2026-03-05,177,74,,
gpt-5.4-2026-03-05,89,15,,
gpt-5.4-2026-03-05,120,33,,
gpt-5.4-2026-03-05,107,29,,
gpt-5.4-2026-03-05,97,17,,
gpt-5.4-2026-03-05,102,21,,
gpt-5.4-2026-03-05,110,26,,
gpt-5.4-2026-03-05,109,29,,
gpt-5.4-2026-03-05,111,28,,
gpt-5.4-2026-03-05,99,19,,
gpt-5.4-2026-03-05,106,25,,
gpt-5.4-2026-03-05,97,28,,
gpt-5.4-2026-03-05,121,33,,
gpt-5.4-2026-03-05,149,53,,
gpt-5.4-2026-03-05,143,45,,
gpt-5.4-2026-03-05,111,30,,
gpt-5.4-2026-03-05,91,14,,
gpt-5.4-2026-03-05,158,58,,
gpt-5.4-2026-03-05,86,11,,
gpt-5.4-2026-03-05,92,14,,
gpt-5.4-2026-03-05,99,20,,
gpt-5.4-2026-03-05,100,22,,
gpt-5.4-2026-03-05,133,64,,
gpt-5.4-2026-03-05,247,118,,
gpt-5.4-2026-03-05,167,63,,
gpt-5.4-2026-03-05,142,61,,
gpt-5.4-2026-03-05,223,73,,
gpt-5.4-2026-03-05,188,70,,
gpt-5.4-2026-03-05,123,35,,
gpt-5.4-2026-03-05,119,32,,
gpt-5.4-2026-03-05,179,65,,
gpt-5.4-2026-03-05,230,121,,
gpt-5.4-2026-03-05,172,90,,
gpt-5.4-2026-03-05,185,82,,
gpt-5.4-2026-03-05,165,55,,
gpt-5.4-2026-03-05,270,141,,
gpt-5.4-2026-03-05,155,63,,
gpt-5.4-2026-03-05,124,33,,
gpt-5.4-2026-03-05,141,40,,
gpt-5.4-2026-03-05,154,52,,
gpt-5.4-2026-03-05,117,32,,
gpt-5.4-2026-03-05,132,38,,
gpt-5.4-2026-03-05,90,13,,
gpt-5.4-2026-03-05,152,59,,
gpt-5.4-2026-03-05,124,33,,
gpt-5.4-2026-03-05,132,45,,
gpt-5.4-2026-03-05,105,26,,
gpt-5.4-2026-03-05,109,29,,
gpt-5.4-2026-03-05,136,37,,
gpt-5.4-2026-03-05,129,37,,
gpt-5.4-2026-03-05,104,26,,
gpt-5.4-2026-03-05,124,37,,
gpt-5.4-2026-03-05,135,44,,
gpt-5.4-2026-03-05,156,55,,
gpt-5.4-2026-03-05,106,21,,
gpt-5.4-2026-03-05,104,22,,
gpt-5.4-2026-03-05,209,89,,
gpt-5.4-2026-03-05,104,23,,
gpt-5.4-2026-03-05,195,91,,
gpt-5.4-2026-03-05,99,20,,
gpt-5.4-2026-03-05,212,88,,
gpt-5.4-2026-03-05,165,58,,
gpt-5.4-2026-03-05,108,26,,
gpt-5.4-2026-03-05,103,23,,
gpt-5.4-2026-03-05,90,16,,
gpt-5.4-2026-03-05,104,21,,
gpt-5.4-2026-03-05,131,39,,
gpt-5.4-2026-03-05,110,25,,
gpt-5.4-2026-03-05,176,87,,
gpt-5.4-2026-03-05,141,44,,
gpt-5.4-2026-03-05,95,16,,
gpt-5.4-2026-03-05,147,54,,
gpt-5.4-2026-03-05,88,13,,
gpt-5.4-2026-03-05,135,39,,
gpt-5.4-2026-03-05,102,25,,
gpt-5.4-2026-03-05,142,52,,
gpt-5.4-2026-03-05,104,22,,
gpt-5.4-2026-03-05,99,45,,
gpt-5.4-2026-03-05,105,27,,
gpt-5.4-2026-03-05,96,18,,
gpt-5.4-2026-03-05,125,30,,
gpt-5.4-2026-03-05,93,17,,
gpt-5.4-2026-03-05,140,39,,
gpt-5.4-2026-03-05,109,34,,
gpt-5.4-2026-03-05,101,36,,
gpt-5.4-2026-03-05,143,49,,
gpt-5.4-2026-03-05,100,21,,
gpt-5.4-2026-03-05,143,42,,
gpt-5.4-2026-03-05,135,47,,
gpt-5.4-2026-03-05,221,105,,
gpt-5.4-2026-03-05,105,26,,
gpt-5.4-2026-03-05,101,23,,
gpt-5.4-2026-03-05,167,82,,
gpt-5.4-2026-03-05,121,28,,
gpt-5.4-2026-03-05,95,15,,
gpt-5.4-2026-03-05,124,39,,
gpt-5.4-2026-03-05,121,31,,
gpt-5.4-2026-03-05,125,30,,
gpt-5.4-2026-03-05,99,16,,
gpt-5.4-2026-03-05,119,31,,
gpt-5.4-2026-03-05,106,25,,
gpt-5.4-2026-03-05,145,38,,
gpt-5.4-2026-03-05,127,44,,
gpt-5.4-2026-03-05,155,53,,
gpt-5.4-2026-03-05,169,70,,
gpt-5.4-2026-03-05,151,49,,
gpt-5.4-2026-03-05,118,30,,
gpt-5.4-2026-03-05,122,33,,
gpt-5.4-2026-03-05,113,22,,
gpt-5.4-2026-03-05,113,32,,
gpt-5.4-2026-03-05,162,61,,
gpt-5.4-2026-03-05,103,22,,
gpt-5.4-2026-03-05,138,43,,
gpt-5.4-2026-03-05,148,52,,
gpt-5.4-2026-03-05,136,43,,
gpt-5.4-2026-03-05,126,31,,
gpt-5.4-2026-03-05,116,34,,
gpt-5.4-2026-03-05,104,18,,
gpt-5.4-2026-03-05,128,34,,
gpt-5.4-2026-03-05,107,25,,
gpt-5.4-2026-03-05,118,40,,
gpt-5.4-2026-03-05,95,17,,
gpt-5.4-2026-03-05,96,20,,
gpt-5.4-2026-03-05,140,41,,
gpt-5.4-2026-03-05,97,24,,
gpt-5.4-2026-03-05,95,19,,
gpt-5.4-2026-03-05,85,11,,
gpt-5.4-2026-03-05,133,41,,
gpt-5.4-2026-03-05,111,27,,
gpt-5.4-2026-03-05,89,16,,
gpt-5.4-2026-03-05,92,16,,
gpt-5.4-2026-03-05,135,54,,
gpt-5.4-2026-03-05,110,30,,
gpt-5.4-2026-03-05,118,30,,
gpt-5.4-2026-03-05,99,22,,
gpt-5.4-2026-03-05,117,29,,
gpt-5.4-2026-03-05,141,38,,
gpt-5.4-2026-03-05,97,18,,
gpt-5.4-2026-03-05,170,57,,
gpt-5.4-2026-03-05,147,44,,
gpt-5.4-2026-03-05,145,47,,
gpt-5.4-2026-03-05,120,33,,
gpt-5.4-2026-03-05,90,17,,
gpt-5.4-2026-03-05,108,25,,
gpt-5.4-2026-03-05,118,31,,
