model_name,input_token,output_token,latency_sec,tps
hunyuan-mt-7b,469,278,6.0303,46.1
hunyuan-mt-7b,290,176,3.722,47.29
hunyuan-mt-7b,369,192,4.0604,47.29
hunyuan-mt-7b,366,241,5.1066,47.19
hunyuan-mt-7b,408,257,5.4566,47.1
hunyuan-mt-7b,127,51,1.0913,46.73
hunyuan-mt-7b,297,162,3.48,46.55
hunyuan-mt-7b,440,290,6.1238,47.36
hunyuan-mt-7b,294,202,4.2484,47.55
hunyuan-mt-7b,319,83,1.7785,46.67
hunyuan-mt-7b,235,128,2.7853,45.95
hunyuan-mt-7b,244,124,2.6582,46.65
hunyuan-mt-7b,197,97,2.0058,48.36
hunyuan-mt-7b,233,123,2.6427,46.54
hunyuan-mt-7b,201,88,1.8249,48.22
hunyuan-mt-7b,99,49,1.0297,47.59
hunyuan-mt-7b,244,135,2.9388,45.94
hunyuan-mt-7b,556,337,7.1049,47.43
hunyuan-mt-7b,136,50,1.1057,45.22
hunyuan-mt-7b,211,102,2.1345,47.79
hunyuan-mt-7b,236,135,2.8464,47.43
hunyuan-mt-7b,646,416,8.8781,46.86
hunyuan-mt-7b,309,174,3.8128,45.64
hunyuan-mt-7b,263,139,2.9679,46.83
hunyuan-mt-7b,135,54,1.274,42.39
hunyuan-mt-7b,359,207,4.5728,45.27
hunyuan-mt-7b,236,145,3.0855,46.99
hunyuan-mt-7b,590,378,7.969,47.43
hunyuan-mt-7b,282,184,3.9475,46.61
hunyuan-mt-7b,133,47,1.0441,45.02
hunyuan-mt-7b,338,214,4.6341,46.18
hunyuan-mt-7b,133,48,1.0751,44.65
hunyuan-mt-7b,315,190,4.0924,46.43
hunyuan-mt-7b,375,225,4.926,45.68
hunyuan-mt-7b,238,141,3.0526,46.19
hunyuan-mt-7b,373,225,4.8656,46.24
hunyuan-mt-7b,225,113,2.5194,44.85
hunyuan-mt-7b,375,216,4.6872,46.08
hunyuan-mt-7b,465,265,5.7771,45.87
hunyuan-mt-7b,131,55,1.2504,43.99
hunyuan-mt-7b,135,55,1.2489,44.04
hunyuan-mt-7b,226,125,2.7301,45.79
hunyuan-mt-7b,109,37,0.8373,44.19
hunyuan-mt-7b,379,220,4.7406,46.41
hunyuan-mt-7b,355,259,5.6153,46.12
hunyuan-mt-7b,245,152,3.3526,45.34
hunyuan-mt-7b,175,81,1.8296,44.27
hunyuan-mt-7b,192,76,1.7054,44.56
hunyuan-mt-7b,261,136,2.9144,46.67
hunyuan-mt-7b,398,236,5.0689,46.56
hunyuan-mt-7b,158,70,1.5124,46.28
hunyuan-mt-7b,338,193,4.1992,45.96
hunyuan-mt-7b,391,236,5.1033,46.24
hunyuan-mt-7b,372,205,4.495,45.61
hunyuan-mt-7b,135,66,1.458,45.27
hunyuan-mt-7b,637,371,8.0845,45.89
hunyuan-mt-7b,152,70,1.5188,46.09
hunyuan-mt-7b,251,123,2.6661,46.13
hunyuan-mt-7b,326,182,4.0221,45.25
hunyuan-mt-7b,227,113,2.5126,44.97
hunyuan-mt-7b,317,177,3.8587,45.87
hunyuan-mt-7b,288,181,3.9534,45.78
hunyuan-mt-7b,201,88,1.9538,45.04
hunyuan-mt-7b,360,206,4.5294,45.48
hunyuan-mt-7b,350,209,4.5793,45.64
hunyuan-mt-7b,133,49,1.1342,43.2
hunyuan-mt-7b,395,244,5.3228,45.84
hunyuan-mt-7b,342,191,4.2041,45.43
hunyuan-mt-7b,152,73,1.6196,45.07
hunyuan-mt-7b,115,58,1.2814,45.26
hunyuan-mt-7b,316,171,3.7286,45.86
hunyuan-mt-7b,511,285,6.2277,45.76
hunyuan-mt-7b,360,230,4.9736,46.24
hunyuan-mt-7b,239,126,2.7383,46.01
hunyuan-mt-7b,377,209,4.4815,46.64
hunyuan-mt-7b,421,245,5.297,46.25
hunyuan-mt-7b,110,27,0.595,45.37
hunyuan-mt-7b,345,182,3.8852,46.85
hunyuan-mt-7b,153,70,1.4551,48.11
hunyuan-mt-7b,350,199,4.2381,46.95
hunyuan-mt-7b,249,151,3.2244,46.83
hunyuan-mt-7b,275,146,3.0827,47.36
hunyuan-mt-7b,165,77,1.6094,47.84
hunyuan-mt-7b,398,244,5.2339,46.62
hunyuan-mt-7b,240,124,2.626,47.22
hunyuan-mt-7b,308,165,3.51,47.01
hunyuan-mt-7b,286,153,3.2567,46.98
hunyuan-mt-7b,307,187,4.0558,46.11
hunyuan-mt-7b,325,187,4.0401,46.29
hunyuan-mt-7b,277,137,2.9352,46.67
hunyuan-mt-7b,256,139,2.9705,46.79
hunyuan-mt-7b,130,49,1.1345,43.19
hunyuan-mt-7b,444,263,5.6718,46.37
hunyuan-mt-7b,346,227,4.9395,45.96
hunyuan-mt-7b,305,151,3.2467,46.51
hunyuan-mt-7b,330,190,4.0891,46.47
hunyuan-mt-7b,382,229,4.8525,47.19
hunyuan-mt-7b,414,247,5.2773,46.8
hunyuan-mt-7b,445,279,6.0041,46.47
hunyuan-mt-7b,590,365,7.8115,46.73
hunyuan-mt-7b,488,284,6.0775,46.73
hunyuan-mt-7b,314,160,3.4164,46.83
hunyuan-mt-7b,189,90,1.8979,47.42
hunyuan-mt-7b,359,230,4.8517,47.41
hunyuan-mt-7b,79,10,0.249,40.16
hunyuan-mt-7b,147,56,1.1459,48.87
hunyuan-mt-7b,402,245,5.1736,47.36
hunyuan-mt-7b,256,127,2.7325,46.48
hunyuan-mt-7b,265,139,2.9821,46.61
hunyuan-mt-7b,135,45,0.9671,46.53
hunyuan-mt-7b,109,31,0.6793,45.63
hunyuan-mt-7b,86,20,0.4482,44.62
hunyuan-mt-7b,100,26,0.6062,42.89
hunyuan-mt-7b,279,156,3.3564,46.48
hunyuan-mt-7b,356,197,4.2222,46.66
hunyuan-mt-7b,92,20,0.4942,40.47
hunyuan-mt-7b,94,23,0.548,41.97
hunyuan-mt-7b,92,28,0.6547,42.77
hunyuan-mt-7b,629,387,8.2659,46.82
hunyuan-mt-7b,153,60,1.2954,46.32
hunyuan-mt-7b,290,198,4.2523,46.56
hunyuan-mt-7b,162,66,1.4381,45.89
hunyuan-mt-7b,104,24,0.5979,40.14
hunyuan-mt-7b,104,24,0.5491,43.71
hunyuan-mt-7b,111,46,1.0356,44.42
hunyuan-mt-7b,316,180,3.8802,46.39
hunyuan-mt-7b,305,164,3.5698,45.94
hunyuan-mt-7b,255,137,2.9923,45.78
hunyuan-mt-7b,136,56,1.3167,42.53
hunyuan-mt-7b,98,19,0.4808,39.51
hunyuan-mt-7b,134,48,1.1536,41.61
hunyuan-mt-7b,258,159,3.4417,46.2
hunyuan-mt-7b,132,50,1.1718,42.67
hunyuan-mt-7b,122,37,0.8869,41.72
hunyuan-mt-7b,86,13,0.3019,43.06
hunyuan-mt-7b,260,141,3.0441,46.32
hunyuan-mt-7b,113,32,0.6908,46.32
hunyuan-mt-7b,156,79,1.7689,44.66
hunyuan-mt-7b,386,215,4.6305,46.43
hunyuan-mt-7b,174,87,1.9433,44.77
hunyuan-mt-7b,255,180,3.8762,46.44
hunyuan-mt-7b,137,69,1.5535,44.42
hunyuan-mt-7b,192,85,1.8909,44.95
hunyuan-mt-7b,112,35,0.7643,45.79
hunyuan-mt-7b,315,181,3.8879,46.56
hunyuan-mt-7b,140,52,1.1094,46.87
hunyuan-mt-7b,186,85,1.8753,45.33
hunyuan-mt-7b,487,270,5.8128,46.45
hunyuan-mt-7b,204,101,2.2112,45.68
hunyuan-mt-7b,150,61,1.291,47.25
hunyuan-mt-7b,149,68,1.4291,47.58
hunyuan-mt-7b,507,294,6.2999,46.67
hunyuan-mt-7b,134,46,0.9773,47.07
hunyuan-mt-7b,132,51,1.0767,47.37
hunyuan-mt-7b,189,111,2.4116,46.03
hunyuan-mt-7b,180,86,1.824,47.15
hunyuan-mt-7b,174,79,1.675,47.16
hunyuan-mt-7b,113,43,0.9272,46.37
hunyuan-mt-7b,241,135,2.9312,46.06
hunyuan-mt-7b,139,51,1.1066,46.09
hunyuan-mt-7b,145,56,1.215,46.09
hunyuan-mt-7b,126,37,0.8111,45.61
hunyuan-mt-7b,106,34,0.7487,45.41
hunyuan-mt-7b,89,18,0.4471,40.26
hunyuan-mt-7b,144,55,1.1907,46.19
hunyuan-mt-7b,92,16,0.3826,41.82
hunyuan-mt-7b,407,232,4.9426,46.94
hunyuan-mt-7b,97,23,0.5397,42.61
hunyuan-mt-7b,162,69,1.4977,46.07
hunyuan-mt-7b,504,282,6.0123,46.9
hunyuan-mt-7b,114,35,0.7789,44.93
hunyuan-mt-7b,105,28,0.6311,44.36
hunyuan-mt-7b,100,25,0.5583,44.78
hunyuan-mt-7b,95,24,0.5486,43.75
hunyuan-mt-7b,121,41,0.9353,43.84
hunyuan-mt-7b,376,259,5.5029,47.07
hunyuan-mt-7b,112,36,0.8262,43.58
hunyuan-mt-7b,85,14,0.3535,39.6
hunyuan-mt-7b,160,72,1.5801,45.57
hunyuan-mt-7b,109,32,0.7737,41.36
hunyuan-mt-7b,119,40,0.9355,42.76
hunyuan-mt-7b,165,91,1.9951,45.61
hunyuan-mt-7b,81,17,0.445,38.2
hunyuan-mt-7b,188,105,2.3312,45.04
hunyuan-mt-7b,87,17,0.4862,34.96
hunyuan-mt-7b,140,84,1.8847,44.57
hunyuan-mt-7b,148,73,1.6819,43.4
hunyuan-mt-7b,113,34,0.8399,40.48
hunyuan-mt-7b,536,316,6.8378,46.21
hunyuan-mt-7b,294,175,3.8818,45.08
hunyuan-mt-7b,139,45,1.1035,40.78
hunyuan-mt-7b,133,48,1.1653,41.19
hunyuan-mt-7b,100,29,0.776,37.37
hunyuan-mt-7b,229,140,3.0754,45.52
hunyuan-mt-7b,98,31,0.8322,37.25
hunyuan-mt-7b,83,12,0.2829,42.42
hunyuan-mt-7b,163,72,1.6426,43.83
hunyuan-mt-7b,136,48,1.0794,44.47
hunyuan-mt-7b,128,49,1.096,44.71
hunyuan-mt-7b,126,41,0.8806,46.56
hunyuan-mt-7b,125,41,0.8617,47.58
hunyuan-mt-7b,194,80,1.7758,45.05
hunyuan-mt-7b,212,119,2.6376,45.12
hunyuan-mt-7b,127,36,0.7511,47.93
hunyuan-mt-7b,137,51,1.0521,48.48
hunyuan-mt-7b,107,26,0.5744,45.27
hunyuan-mt-7b,349,225,4.8718,46.18
hunyuan-mt-7b,186,87,1.9309,45.06
hunyuan-mt-7b,246,133,2.9307,45.38
hunyuan-mt-7b,150,63,1.3163,47.86
hunyuan-mt-7b,388,231,5.0321,45.91
hunyuan-mt-7b,112,36,0.8149,44.18
hunyuan-mt-7b,173,74,1.5756,46.96
hunyuan-mt-7b,415,241,5.2474,45.93
hunyuan-mt-7b,178,82,1.7667,46.42
hunyuan-mt-7b,206,102,2.2898,44.55
hunyuan-mt-7b,188,88,1.9027,46.25
hunyuan-mt-7b,104,35,0.8149,42.95
hunyuan-mt-7b,190,96,2.1116,45.46
hunyuan-mt-7b,217,102,2.2541,45.25
hunyuan-mt-7b,98,21,0.5367,39.13
hunyuan-mt-7b,210,111,2.476,44.83
hunyuan-mt-7b,101,28,0.6826,41.02
hunyuan-mt-7b,99,22,0.5231,42.06
hunyuan-mt-7b,210,101,2.2002,45.91
hunyuan-mt-7b,226,115,2.5647,44.84
hunyuan-mt-7b,108,31,0.7557,41.02
hunyuan-mt-7b,144,55,1.2679,43.38
hunyuan-mt-7b,136,47,1.1054,42.52
hunyuan-mt-7b,182,93,2.0019,46.46
hunyuan-mt-7b,89,21,0.5159,40.71
hunyuan-mt-7b,149,64,1.4611,43.8
hunyuan-mt-7b,223,117,2.5716,45.5
hunyuan-mt-7b,151,82,1.8327,44.74
hunyuan-mt-7b,109,29,0.7076,40.98
hunyuan-mt-7b,87,18,0.4531,39.73
hunyuan-mt-7b,105,28,0.6898,40.59
hunyuan-mt-7b,95,20,0.4993,40.06
hunyuan-mt-7b,103,34,0.8375,40.6
hunyuan-mt-7b,398,275,5.9807,45.98
hunyuan-mt-7b,116,36,0.8803,40.89
hunyuan-mt-7b,153,65,1.522,42.71
hunyuan-mt-7b,97,20,0.5122,39.05
hunyuan-mt-7b,94,21,0.5398,38.91
hunyuan-mt-7b,102,28,0.6928,40.42
hunyuan-mt-7b,92,20,0.5123,39.04
hunyuan-mt-7b,103,27,0.6764,39.92
hunyuan-mt-7b,144,54,1.2722,42.44
hunyuan-mt-7b,104,28,0.6644,42.14
hunyuan-mt-7b,149,56,1.2922,43.34
hunyuan-mt-7b,118,38,0.8774,43.31
hunyuan-mt-7b,184,90,2.0768,43.34
hunyuan-mt-7b,90,19,0.4367,43.51
hunyuan-mt-7b,146,57,1.3267,42.96
hunyuan-mt-7b,284,178,3.9842,44.68
hunyuan-mt-7b,109,33,0.7605,43.39
hunyuan-mt-7b,143,55,1.2671,43.41
hunyuan-mt-7b,114,34,0.7867,43.22
hunyuan-mt-7b,145,56,1.2681,44.16
hunyuan-mt-7b,97,23,0.5415,42.47
hunyuan-mt-7b,165,69,1.5674,44.02
hunyuan-mt-7b,163,76,1.7225,44.12
hunyuan-mt-7b,124,43,0.9651,44.56
hunyuan-mt-7b,125,59,1.343,43.93
hunyuan-mt-7b,287,188,4.1718,45.06
hunyuan-mt-7b,126,61,1.4015,43.52
hunyuan-mt-7b,147,55,1.2542,43.85
hunyuan-mt-7b,201,98,2.228,43.99
hunyuan-mt-7b,133,49,1.1016,44.48
hunyuan-mt-7b,205,98,2.2415,43.72
hunyuan-mt-7b,158,68,1.521,44.71
hunyuan-mt-7b,134,46,1.048,43.89
hunyuan-mt-7b,118,40,0.9229,43.34
hunyuan-mt-7b,138,51,1.1552,44.15
hunyuan-mt-7b,164,85,1.9093,44.52
hunyuan-mt-7b,114,32,0.7404,43.22
hunyuan-mt-7b,126,41,0.9185,44.64
hunyuan-mt-7b,146,52,1.1632,44.7
hunyuan-mt-7b,155,50,1.132,44.17
hunyuan-mt-7b,238,140,3.1564,44.35
hunyuan-mt-7b,122,38,0.8672,43.82
hunyuan-mt-7b,111,35,0.7935,44.11
hunyuan-mt-7b,136,55,1.2334,44.59
hunyuan-mt-7b,104,29,0.6686,43.37
hunyuan-mt-7b,252,147,3.3326,44.11
hunyuan-mt-7b,129,67,1.5213,44.04
hunyuan-mt-7b,96,23,0.5441,42.27
hunyuan-mt-7b,120,38,0.8864,42.87
hunyuan-mt-7b,108,30,0.7227,41.51
hunyuan-mt-7b,80,15,0.4202,35.7
hunyuan-mt-7b,258,149,3.3609,44.33
hunyuan-mt-7b,128,46,1.0609,43.36
hunyuan-mt-7b,153,63,1.4397,43.76
hunyuan-mt-7b,135,54,1.2556,43.01
hunyuan-mt-7b,95,21,0.5569,37.71
hunyuan-mt-7b,85,18,0.4926,36.54
hunyuan-mt-7b,98,30,0.7462,40.2
hunyuan-mt-7b,90,19,0.5203,36.52
hunyuan-mt-7b,358,234,5.1824,45.15
hunyuan-mt-7b,146,55,1.2859,42.77
hunyuan-mt-7b,133,46,1.0898,42.21
hunyuan-mt-7b,102,29,0.7375,39.32
hunyuan-mt-7b,159,65,1.4979,43.39
hunyuan-mt-7b,99,25,0.6059,41.26
hunyuan-mt-7b,143,56,1.3023,43.0
hunyuan-mt-7b,104,29,0.7141,40.61
hunyuan-mt-7b,170,71,1.6373,43.36
hunyuan-mt-7b,118,39,0.9474,41.17
hunyuan-mt-7b,86,14,0.3449,40.59
hunyuan-mt-7b,179,76,1.7661,43.03
hunyuan-mt-7b,123,34,0.819,41.51
hunyuan-mt-7b,119,37,0.9029,40.98
hunyuan-mt-7b,238,123,2.776,44.31
hunyuan-mt-7b,117,35,0.8565,40.87
hunyuan-mt-7b,95,25,0.6253,39.98
hunyuan-mt-7b,199,95,2.1822,43.53
hunyuan-mt-7b,105,29,0.6907,41.99
hunyuan-mt-7b,115,38,0.8677,43.79
hunyuan-mt-7b,88,17,0.3992,42.58
hunyuan-mt-7b,146,58,1.3507,42.94
hunyuan-mt-7b,95,24,0.5599,42.87
hunyuan-mt-7b,115,30,0.6869,43.68
hunyuan-mt-7b,153,74,1.6932,43.7
hunyuan-mt-7b,138,52,1.1834,43.94
hunyuan-mt-7b,279,154,3.4294,44.91
hunyuan-mt-7b,141,60,1.3713,43.75
hunyuan-mt-7b,94,29,0.6561,44.2
hunyuan-mt-7b,124,47,1.0553,44.54
hunyuan-mt-7b,121,44,0.996,44.18
hunyuan-mt-7b,89,24,0.5455,44.0
hunyuan-mt-7b,105,27,0.6168,43.78
hunyuan-mt-7b,153,58,1.3528,42.88
hunyuan-mt-7b,126,54,1.2523,43.12
hunyuan-mt-7b,113,34,0.8124,41.85
hunyuan-mt-7b,121,38,0.8982,42.3
hunyuan-mt-7b,162,61,1.4288,42.69
hunyuan-mt-7b,165,74,1.7441,42.43
hunyuan-mt-7b,123,39,0.9309,41.9
hunyuan-mt-7b,117,37,0.8846,41.83
hunyuan-mt-7b,130,45,1.0728,41.95
hunyuan-mt-7b,119,40,0.9472,42.23
hunyuan-mt-7b,90,18,0.4942,36.42
hunyuan-mt-7b,99,22,0.5819,37.81
hunyuan-mt-7b,104,31,0.7673,40.4
hunyuan-mt-7b,173,78,1.8038,43.24
hunyuan-mt-7b,164,68,1.5718,43.26
hunyuan-mt-7b,117,33,0.8235,40.07
hunyuan-mt-7b,103,30,0.7621,39.36
hunyuan-mt-7b,120,42,1.0013,41.95
hunyuan-mt-7b,131,50,1.1794,42.39
hunyuan-mt-7b,103,26,0.7075,36.75
hunyuan-mt-7b,95,20,0.5245,38.13
hunyuan-mt-7b,178,81,1.8753,43.19
hunyuan-mt-7b,97,29,0.7056,41.1
hunyuan-mt-7b,136,56,1.3331,42.01
hunyuan-mt-7b,96,22,0.5355,41.08
hunyuan-mt-7b,122,40,0.9565,41.82
hunyuan-mt-7b,107,37,0.8851,41.81
hunyuan-mt-7b,123,45,1.0736,41.92
hunyuan-mt-7b,122,41,0.965,42.49
hunyuan-mt-7b,105,38,0.9063,41.93
hunyuan-mt-7b,139,61,1.4489,42.1
hunyuan-mt-7b,152,65,1.5394,42.22
hunyuan-mt-7b,157,70,1.6481,42.47
hunyuan-mt-7b,121,53,1.225,43.27
hunyuan-mt-7b,198,99,2.2771,43.48
hunyuan-mt-7b,87,16,0.3909,40.93
hunyuan-mt-7b,117,46,1.068,43.07
hunyuan-mt-7b,98,23,0.5602,41.06
hunyuan-mt-7b,137,50,1.1763,42.51
hunyuan-mt-7b,169,74,1.7567,42.12
hunyuan-mt-7b,97,23,0.5626,40.89
hunyuan-mt-7b,141,52,1.211,42.94
hunyuan-mt-7b,142,66,1.5246,43.29
hunyuan-mt-7b,184,82,1.8914,43.36
hunyuan-mt-7b,167,85,1.9752,43.03
hunyuan-mt-7b,169,70,1.6067,43.57
hunyuan-mt-7b,155,69,1.5366,44.9
hunyuan-mt-7b,186,93,2.109,44.1
hunyuan-mt-7b,195,100,2.305,43.38
hunyuan-mt-7b,213,98,2.2468,43.62
hunyuan-mt-7b,111,34,0.7986,42.57
hunyuan-mt-7b,117,31,0.6957,44.56
hunyuan-mt-7b,135,49,1.1043,44.37
hunyuan-mt-7b,98,23,0.5319,43.24
hunyuan-mt-7b,179,89,1.9991,44.52
hunyuan-mt-7b,133,63,1.4153,44.51
hunyuan-mt-7b,110,31,0.7038,44.04
hunyuan-mt-7b,184,88,1.9512,45.1
hunyuan-mt-7b,144,55,1.221,45.05
hunyuan-mt-7b,132,47,1.0334,45.48
hunyuan-mt-7b,224,119,2.6707,44.56
hunyuan-mt-7b,112,39,0.87,44.83
hunyuan-mt-7b,157,63,1.4273,44.14
hunyuan-mt-7b,137,52,1.1614,44.78
hunyuan-mt-7b,115,37,0.8531,43.37
hunyuan-mt-7b,124,40,0.9197,43.49
hunyuan-mt-7b,79,13,0.3215,40.43
hunyuan-mt-7b,121,69,1.5105,45.68
hunyuan-mt-7b,200,118,2.6003,45.38
hunyuan-mt-7b,97,24,0.5672,42.31
hunyuan-mt-7b,102,24,0.5837,41.11
hunyuan-mt-7b,166,84,1.8719,44.87
hunyuan-mt-7b,122,56,1.2622,44.37
hunyuan-mt-7b,119,38,0.8653,43.91
hunyuan-mt-7b,131,48,1.0946,43.85
hunyuan-mt-7b,174,77,1.709,45.06
hunyuan-mt-7b,142,68,1.4942,45.51
hunyuan-mt-7b,145,110,2.4297,45.27
hunyuan-mt-7b,105,26,0.5886,44.17
hunyuan-mt-7b,100,21,0.4833,43.45
hunyuan-mt-7b,156,69,1.5229,45.31
hunyuan-mt-7b,88,19,0.4368,43.5
hunyuan-mt-7b,195,110,2.417,45.51
hunyuan-mt-7b,242,144,3.1775,45.32
hunyuan-mt-7b,132,54,1.2147,44.45
hunyuan-mt-7b,148,56,1.2618,44.38
hunyuan-mt-7b,257,137,3.028,45.24
hunyuan-mt-7b,227,122,2.7088,45.04
hunyuan-mt-7b,166,65,1.4735,44.11
hunyuan-mt-7b,176,78,1.7486,44.61
hunyuan-mt-7b,101,25,0.589,42.45
hunyuan-mt-7b,265,172,3.8135,45.1
hunyuan-mt-7b,129,51,1.1619,43.89
hunyuan-mt-7b,83,12,0.3032,39.58
hunyuan-mt-7b,107,28,0.6774,41.33
hunyuan-mt-7b,143,59,1.3296,44.37
hunyuan-mt-7b,97,23,0.5573,41.27
hunyuan-mt-7b,152,61,1.3653,44.68
hunyuan-mt-7b,163,79,1.7504,45.13
hunyuan-mt-7b,192,86,1.9138,44.94
hunyuan-mt-7b,104,27,0.6336,42.61
hunyuan-mt-7b,157,70,1.5553,45.01
hunyuan-mt-7b,122,39,0.8978,43.44
hunyuan-mt-7b,118,46,1.0434,44.09
hunyuan-mt-7b,155,64,1.4266,44.86
hunyuan-mt-7b,134,51,1.1608,43.94
hunyuan-mt-7b,277,157,3.4404,45.63
hunyuan-mt-7b,196,88,1.9432,45.29
hunyuan-mt-7b,154,75,1.6499,45.46
hunyuan-mt-7b,98,23,0.5612,40.98
hunyuan-mt-7b,85,13,0.3468,37.49
hunyuan-mt-7b,130,43,0.9738,44.16
hunyuan-mt-7b,145,56,1.2816,43.7
hunyuan-mt-7b,229,139,3.0622,45.39
hunyuan-mt-7b,112,30,0.6966,43.07
hunyuan-mt-7b,101,26,0.6261,41.53
hunyuan-mt-7b,85,29,0.7023,41.29
hunyuan-mt-7b,111,32,0.7557,42.34
hunyuan-mt-7b,154,63,1.4365,43.86
hunyuan-mt-7b,148,57,1.3024,43.77
hunyuan-mt-7b,111,34,0.8152,41.71
hunyuan-mt-7b,109,28,0.6804,41.15
hunyuan-mt-7b,130,66,1.5211,43.39
hunyuan-mt-7b,178,90,2.0369,44.18
hunyuan-mt-7b,141,56,1.2885,43.46
hunyuan-mt-7b,135,50,1.1778,42.45
hunyuan-mt-7b,78,9,0.2643,34.06
hunyuan-mt-7b,149,81,1.8594,43.56
hunyuan-mt-7b,83,22,0.55,40.0
hunyuan-mt-7b,89,18,0.4636,38.83
hunyuan-mt-7b,83,14,0.3619,38.68
hunyuan-mt-7b,107,70,1.5937,43.92
hunyuan-mt-7b,248,155,3.4532,44.89
hunyuan-mt-7b,178,78,1.7886,43.61
hunyuan-mt-7b,183,80,1.824,43.86
hunyuan-mt-7b,98,24,0.5869,40.89
hunyuan-mt-7b,98,24,0.58,41.38
hunyuan-mt-7b,123,37,0.8736,42.35
hunyuan-mt-7b,154,55,1.2907,42.61
hunyuan-mt-7b,121,45,1.0592,42.49
hunyuan-mt-7b,136,55,1.2759,43.11
hunyuan-mt-7b,101,60,1.4072,42.64
hunyuan-mt-7b,83,20,0.4915,40.69
hunyuan-mt-7b,201,89,2.0217,44.02
hunyuan-mt-7b,115,52,1.2206,42.6
hunyuan-mt-7b,111,41,0.9612,42.65
hunyuan-mt-7b,104,28,0.6592,42.48
hunyuan-mt-7b,82,13,0.3229,40.25
hunyuan-mt-7b,102,27,0.6623,40.77
hunyuan-mt-7b,139,57,1.3568,42.01
hunyuan-mt-7b,112,37,0.8787,42.11
hunyuan-mt-7b,190,87,2.0217,43.03
hunyuan-mt-7b,115,35,0.8448,41.43
hunyuan-mt-7b,130,43,1.0146,42.38
hunyuan-mt-7b,115,34,0.8254,41.19
hunyuan-mt-7b,188,81,1.9248,42.08
hunyuan-mt-7b,85,17,0.4535,37.48
hunyuan-mt-7b,148,57,1.3292,42.88
hunyuan-mt-7b,92,24,0.5959,40.28
hunyuan-mt-7b,166,77,1.8013,42.75
hunyuan-mt-7b,90,17,0.4339,39.18
hunyuan-mt-7b,82,32,0.8088,39.57
hunyuan-mt-7b,98,26,0.6759,38.47
hunyuan-mt-7b,176,90,2.126,42.33
hunyuan-mt-7b,103,27,0.6867,39.32
hunyuan-mt-7b,111,37,0.9194,40.24
hunyuan-mt-7b,126,51,1.2321,41.39
hunyuan-mt-7b,85,26,0.6553,39.68
hunyuan-mt-7b,411,283,6.3279,44.72
hunyuan-mt-7b,131,55,1.2989,42.34
hunyuan-mt-7b,122,54,1.292,41.8
hunyuan-mt-7b,84,36,0.9051,39.78
hunyuan-mt-7b,133,45,1.101,40.87
hunyuan-mt-7b,99,26,0.647,40.19
hunyuan-mt-7b,120,38,0.9466,40.14
hunyuan-mt-7b,149,57,1.3881,41.06
hunyuan-mt-7b,94,21,0.5766,36.42
hunyuan-mt-7b,110,34,0.8616,39.46
hunyuan-mt-7b,112,33,0.8083,40.83
hunyuan-mt-7b,93,22,0.5607,39.23
hunyuan-mt-7b,102,44,1.0701,41.12
hunyuan-mt-7b,228,113,2.6603,42.48
hunyuan-mt-7b,92,21,0.5308,39.56
hunyuan-mt-7b,142,51,1.2499,40.8
hunyuan-mt-7b,108,31,0.7828,39.6
hunyuan-mt-7b,106,23,0.5909,38.92
hunyuan-mt-7b,105,28,0.7071,39.6
hunyuan-mt-7b,194,109,2.5854,42.16
hunyuan-mt-7b,129,47,1.1513,40.83
hunyuan-mt-7b,135,47,1.1421,41.15
hunyuan-mt-7b,216,108,2.5569,42.24
hunyuan-mt-7b,85,13,0.3484,37.32
hunyuan-mt-7b,81,12,0.3367,35.64
hunyuan-mt-7b,111,41,1.0301,39.8
hunyuan-mt-7b,100,21,0.5137,40.88
hunyuan-mt-7b,94,28,0.7196,38.91
hunyuan-mt-7b,106,41,1.0206,40.17
hunyuan-mt-7b,94,21,0.5479,38.33
hunyuan-mt-7b,105,34,0.8652,39.3
hunyuan-mt-7b,104,25,0.6392,39.11
hunyuan-mt-7b,102,33,0.8008,41.21
hunyuan-mt-7b,103,37,0.9061,40.83
hunyuan-mt-7b,131,53,1.2924,41.01
hunyuan-mt-7b,117,51,1.2458,40.94
hunyuan-mt-7b,101,28,0.7157,39.12
hunyuan-mt-7b,87,14,0.3868,36.19
hunyuan-mt-7b,137,52,1.2779,40.69
hunyuan-mt-7b,113,36,0.8901,40.45
hunyuan-mt-7b,90,18,0.4484,40.15
hunyuan-mt-7b,143,60,1.4527,41.3
hunyuan-mt-7b,87,16,0.4163,38.44
hunyuan-mt-7b,127,58,1.4042,41.3
hunyuan-mt-7b,100,24,0.5853,41.0
hunyuan-mt-7b,101,49,1.1892,41.21
hunyuan-mt-7b,101,34,0.825,41.21
hunyuan-mt-7b,131,47,1.1347,41.42
hunyuan-mt-7b,95,22,0.5392,40.8
hunyuan-mt-7b,181,86,2.0573,41.8
hunyuan-mt-7b,151,71,1.6863,42.1
hunyuan-mt-7b,135,47,1.1068,42.46
hunyuan-mt-7b,142,57,1.3347,42.71
hunyuan-mt-7b,145,61,1.4377,42.43
hunyuan-mt-7b,96,21,0.51,41.18
hunyuan-mt-7b,119,34,0.7831,43.42
hunyuan-mt-7b,96,22,0.5302,41.5
hunyuan-mt-7b,105,30,0.7011,42.79
hunyuan-mt-7b,158,62,1.4408,43.03
hunyuan-mt-7b,149,61,1.3971,43.66
hunyuan-mt-7b,108,31,0.7258,42.71
hunyuan-mt-7b,191,134,3.1409,42.66
